Admin_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,NPSTaxonCode,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt
PRWI,PRWI 9,PRWI-0338,Forest,2018,08-06-2018,07:10:00,07:20:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,93573,YTVI,FALSE,TRUE,17.20000076,83.19999695,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,85791,GCFL,FALSE,FALSE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Yellow-throated Vireo,Vireo flavifrons,93573,YTVI,FALSE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0431,Forest,2018,08-06-2018,08:10:00,08:20:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,18.10000038,83.90000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,773816,HOWA,FALSE,TRUE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Pine Warbler,Setophaga pinus,890952,PIWA,FALSE,TRUE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0399,Forest,2018,08-06-2018,08:28:00,08:38:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,18.39999962,84.90000153,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Parula,Setophaga americana,890949,NOPA,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,91019,WEWA,TRUE,TRUE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,773816,HOWA,FALSE,TRUE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,FALSE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0491,Forest,2018,08-06-2018,09:58:00,10:08:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,20.79999924,81.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Wood Thrush,Hylocichla mustelina,87156,WOTH,TRUE,TRUE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,91019,WEWA,TRUE,TRUE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,773816,HOWA,FALSE,TRUE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,266957,ETTI,FALSE,FALSE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Black-and-white Warbler,Mniotilta varia,91012,BAWW,FALSE,FALSE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0463,Forest,2018,08-06-2018,08:50:00,09:00:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,19.60000038,85.80000305,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,91019,WEWA,TRUE,TRUE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Pileated Woodpecker,Dryocopus pileatus,84833,PIWO,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Ovenbird,Seiurus aurocapillus,92689,OVEN,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0398,Forest,2018,08-06-2018,07:52:00,08:02:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,18,83.40000153,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Worm-eating Warbler,Helmitheros vermivorus,91019,WEWA,TRUE,TRUE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue-gray Gnatcatcher,Polioptila caerulea,88038,BGGN,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,86252,BLJA,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Undetermined,American Goldfinch,Spinus tristis,95300,AMGO,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Hooded Warbler,Setophaga citrina,773816,HOWA,FALSE,TRUE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,86252,BLJA,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,86252,BLJA,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,FALSE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,86252,BLJA,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,94228,NOCA,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Black-and-white Warbler,Mniotilta varia,91012,BAWW,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 10,PRWI-0366,Forest,2018,08-06-2018,07:35:00,07:45:00,Elizabeth Oswald,1,0-2.5 min,Calling,<= 50 Meters,FALSE,Undetermined,Brown-headed Cowbird,Molothrus ater,94215,BHCO,FALSE,FALSE,17.70000076,84.59999847,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,White-breasted Nuthatch,Sitta carolinensis,90935,WBNU,FALSE,FALSE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Downy Woodpecker,Picoides pubescens,84936,DOWO,FALSE,TRUE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Acadian Flycatcher,Empidonax virescens,85824,ACFL,FALSE,TRUE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Eastern Wood-Pewee,Contopus virens,85846,EAWP,FALSE,TRUE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,84865,RBWO,FALSE,FALSE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Carolina Chickadee,Poecile carolinensis,265876,CACH,FALSE,TRUE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,88350,CARW,FALSE,FALSE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Scarlet Tanager,Piranga olivacea,88071,SCTA,FALSE,TRUE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE
PRWI,PRWI 22,PRWI-0620,Forest,2018,09-06-2018,10:18:00,10:28:00,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Red-eyed Vireo,Vireo olivaceus,93587,REVI,FALSE,FALSE,24.39999962,84.40000153,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,TRUE
