Admin_Unit_Code,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Previously_Obs,Initial_Three_Min_Cnt
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0008,Grassland,2018,10-05-2018,08:11:00,08:21:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,19.70000076,67.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Killdeer,Charadrius vociferus,KILL,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,FALSE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,Killdeer,Charadrius vociferus,KILL,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0006,Grassland,2018,10-05-2018,08:57:00,09:07:00,Kimberly Serno,1,0-2.5 min,Visualization,<= 50 Meters,FALSE,Female,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,21.10000038,66.30000305,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,2.5 - 5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0007,Grassland,2018,10-05-2018,08:42:00,08:52:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,20.20000076,68.59999847,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,7.5 - 10 min,Visualization,Unknown,TRUE,Undetermined,Great Blue Heron,Ardea herodias,GBHE,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,50 - 100 Meters,FALSE,Undetermined,Mourning Dove,Zenaida macroura,MODO,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,American Robin,Turdus migratorius,AMRO,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Undetermined,Turkey Vulture,Cathartes aura,TUVU,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,Unknown,TRUE,Male,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,Unknown,TRUE,Male,Tree Swallow,Tachycineta bicolor,TRES,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,2.5 - 5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0015,Grassland,2018,10-05-2018,09:28:00,09:38:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.60000038,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Male,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,0-2.5 min,Visualization,Unknown,TRUE,Undetermined,European Starling,Sturnus vulgaris,EUST,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,TRUE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,2.5 - 5 min,Calling,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,5 - 7.5 min,Visualization,Unknown,TRUE,Male,Common Grackle,Quiscalus quiscula,COGR,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,MONO-0014,Grassland,2018,10-05-2018,09:13:00,09:23:00,Kimberly Serno,1,7.5 - 10 min,Visualization,Unknown,TRUE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,21.60000038,64.30000305,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,FALSE,FALSE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,7.5 - 10 min,Singing,50 - 100 Meters,FALSE,Male,Blackpoll Warbler,Setophaga striata,BLPW,FALSE,FALSE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Indigo Bunting,Passerina cyanea,INBU,FALSE,TRUE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,7.5 - 10 min,Calling,50 - 100 Meters,FALSE,Undetermined,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0035,Grassland,2018,10-05-2018,10:03:00,10:13:00,Kimberly Serno,1,5 - 7.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,21.79999924,61.70000076,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Chipping Sparrow,Spizella passerina,CHSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,2.5 - 5 min,Visualization,<= 50 Meters,FALSE,Male,Barn Swallow,Hirundo rustica,BARS,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Male,Chestnut-sided Warbler,Setophaga pensylvanica,CSWA,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,American Goldfinch,Carduelis tristis,AMGO,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Undetermined,Northern Cardinal,Cardinalis cardinalis,NOCA,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,5 - 7.5 min,Singing,<= 50 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Visualization,<= 50 Meters,FALSE,Female,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,BOBO,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,BOBO,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,7.5 - 10 min,Singing,<= 50 Meters,FALSE,Undetermined,Bobolink,Dolichonyx oryzivorus,BOBO,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,2.5 - 5 min,Singing,50 - 100 Meters,FALSE,Undetermined,Carolina Wren,Thryothorus ludovicianus,CARW,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Singing,<= 50 Meters,FALSE,Male,Grasshopper Sparrow,Ammodramus savannarum,GRSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,0-2.5 min,Singing,50 - 100 Meters,FALSE,Male,Song Sparrow,Melospiza melodia,SOSP,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,TRUE
MONO,MONO-0003,Grassland,2018,07-05-2018,10:20:00,10:30:00,Kimberly Serno,1,5 - 7.5 min,Singing,50 - 100 Meters,FALSE,Male,American Redstart,Setophaga ruticilla,AMRE,FALSE,FALSE,24,46.09999847,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,FALSE,FALSE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,0-2.5 min,Calling,50 - 100 Meters,FALSE,Undetermined,Blue Jay,Cyanocitta cristata,BLJA,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,TRUE
MONO,MONO-0009,Grassland,2018,07-05-2018,10:35:00,10:45:00,Kimberly Serno,1,2.5 - 5 min,Calling,50 - 100 Meters,FALSE,Male,Red-winged Blackbird,Agelaius phoeniceus,RWBL,FALSE,FALSE,24.5,49,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,FALSE,FALSE
